,distance,time,radial_velocity,obs_signal,x,y,z,time_step
14908,42.0,2023-05-05 05:15:42.860016,-2.6754,0.2869,-22.3272,-34.8182,7.2932,22
15008,351.0,2023-05-05 05:15:42.860016,5.0069,0.253,-186.5912,-290.9807,60.9505,22
15108,651.0,2023-05-05 05:15:42.860016,6.3828,0.2417,-346.0709,-539.6821,113.045,22
15208,1137.0,2023-05-05 05:15:42.860016,7.9116,0.2902,-604.4279,-942.5785,197.438,22
15308,258.0,2023-05-05 05:15:45.870012,6.2682,0.2998,-153.6168,-202.3826,44.8012,22
15408,558.0,2023-05-05 05:15:45.870012,6.5739,0.2253,-332.241,-437.7113,96.8957,22
15508,1062.0,2023-05-05 05:15:45.870012,7.8352,0.9054,-632.3296,-833.0634,184.4144,22
15608,126.0,2023-05-05 05:15:48.890016,6.5357,0.4888,-82.5941,-92.6039,21.8797,22
15708,426.0,2023-05-05 05:15:48.890016,6.4975,0.2175,-279.2468,-313.0895,73.9741,22
15808,726.0,2023-05-05 05:15:48.890016,7.7587,0.1459,-475.8995,-533.5751,126.0686,22
15908,1197.0,2023-05-05 05:15:48.890016,9.4787,0.1746,-784.6442,-879.7375,207.8569,22
16008,192.0,2023-05-05 05:15:51.900012,6.5739,0.3739,-136.5868,-130.7534,33.3405,22
16108,492.0,2023-05-05 05:15:51.900012,7.1854,0.2139,-350.0037,-335.0556,85.4349,22
16208,792.0,2023-05-05 05:15:51.900012,8.4085,0.2253,-563.4206,-539.3579,137.5294,22
16308,1227.0,2023-05-05 05:15:51.900012,9.4022,0.2469,-872.8751,-835.5961,213.0663,22
16408,228.0,2023-05-05 05:15:54.920016,6.9943,0.3341,-173.9039,-142.0349,39.5918,22
16508,528.0,2023-05-05 05:15:54.920016,7.4148,0.1979,-402.7249,-328.9229,91.6862,22
16608,828.0,2023-05-05 05:15:54.920016,8.4085,0.4063,-631.5459,-515.8109,143.7807,22
16708,60.0,2023-05-05 05:15:57.930012,-8.8289,0.0759,-48.5734,-33.6463,10.4189,22
16808,369.0,2023-05-05 05:15:57.930012,7.7587,0.2545,-298.7262,-206.9249,64.0762,22
16908,669.0,2023-05-05 05:15:57.930012,8.2938,0.1326,-541.5929,-375.1566,116.1706,22
17008,1116.0,2023-05-05 05:15:57.930012,8.141,0.8315,-903.4645,-625.8218,193.7914,22
17108,225.0,2023-05-05 05:16:00.950016,6.8797,0.328,-191.5464,-111.3932,39.0708,22
17208,525.0,2023-05-05 05:16:00.950016,7.3765,0.1975,-446.9416,-259.9174,91.1653,22
17308,825.0,2023-05-05 05:16:00.950016,8.1027,0.6955,-702.3368,-408.4417,143.2597,22
17408,1206.0,2023-05-05 05:16:00.950016,7.9881,0.0259,-1026.6888,-597.0675,209.4197,22
17508,300.0,2023-05-05 05:16:03.960012,6.3446,0.3097,-266.3057,-127.9354,52.0945,22
17608,600.0,2023-05-05 05:16:03.960012,6.9943,0.2009,-532.6113,-255.8707,104.1889,22
17708,1032.0,2023-05-05 05:16:03.960012,8.4085,0.9014,-916.0915,-440.0976,179.2049,22
17808,189.0,2023-05-05 05:16:06.980016,6.9943,0.4216,-173.6143,-67.0966,32.8195,22
17908,489.0,2023-05-05 05:16:06.980016,6.3446,0.2205,-449.1925,-173.5992,84.914,22
18008,789.0,2023-05-05 05:16:06.980016,8.7525,0.1576,-724.7708,-280.1018,137.0084,22
18108,99.0,2023-05-05 05:16:09.990012,5.0451,0.5349,-93.4326,-27.8535,17.1912,22
18208,399.0,2023-05-05 05:16:09.990012,6.9561,0.229,-376.5616,-112.2579,69.2856,22
18308,699.0,2023-05-05 05:16:09.990012,8.0263,0.1269,-659.6907,-196.6623,121.3801,22
18408,1158.0,2023-05-05 05:16:09.990012,7.5676,0.0225,-1092.8781,-325.8011,201.0846,22
18508,312.0,2023-05-05 05:16:13.000008,5.3509,0.3072,-300.4562,-64.3025,54.1782,22
18608,612.0,2023-05-05 05:16:13.000008,7.6441,0.1511,-589.3563,-126.1319,106.2727,22
18708,1056.0,2023-05-05 05:16:13.000008,8.2556,0.8461,-1016.9285,-217.6393,183.3725,22
18808,240.0,2023-05-05 05:16:16.020012,5.0451,0.3624,-234.2994,-31.0957,41.6756,22
18908,540.0,2023-05-05 05:16:16.020012,7.3383,0.1728,-527.1736,-69.9654,93.77,22
19008,840.0,2023-05-05 05:16:16.020012,8.2174,0.2925,-820.0479,-108.8351,145.8645,22
19108,168.0,2023-05-05 05:16:19.030008,5.3126,0.442,-165.2149,-8.7742,29.1729,22
19208,468.0,2023-05-05 05:16:19.030008,7.5676,0.171,-460.2414,-24.4424,81.2673,22
19308,768.0,2023-05-05 05:16:19.030008,7.7587,0.2072,-755.268,-40.1107,133.3618,22
19408,36.0,2023-05-05 05:16:22.050012,-2.1403,0.0844,-35.4411,0.9219,6.2513,22
19508,345.0,2023-05-05 05:16:22.050012,6.077,0.1988,-339.6438,8.8346,59.9086,22
19608,645.0,2023-05-05 05:16:22.050012,7.3383,0.1198,-634.9862,16.5168,112.0031,22
19708,1083.0,2023-05-05 05:16:22.050012,7.4912,0.4001,-1066.1862,27.7329,188.061,22
19808,222.0,2023-05-05 05:16:25.060008,5.0833,0.3325,-217.4257,22.8907,38.5499,22
19908,522.0,2023-05-05 05:16:25.060008,6.0006,0.1334,-511.2441,53.8241,90.6443,22
20008,822.0,2023-05-05 05:16:25.060008,7.2237,0.1864,-805.0626,84.7576,142.7388,22
20108,120.0,2023-05-05 05:16:28.080012,3.6309,0.4816,-116.183,21.6172,20.8378,22
20208,420.0,2023-05-05 05:16:28.080012,5.6948,0.1964,-406.6404,75.66,72.9322,22
20308,720.0,2023-05-05 05:16:28.080012,6.8797,0.1461,-697.0979,129.7029,125.0267,22
20408,1158.0,2023-05-05 05:16:28.080012,5.5802,0.0798,-1121.1658,208.6055,201.0846,22
20508,300.0,2023-05-05 05:16:31.090008,5.0069,0.2409,-285.2817,76.8147,52.0945,22
20608,600.0,2023-05-05 05:16:31.090008,6.1153,0.1492,-570.5635,153.6294,104.1889,22
20708,900.0,2023-05-05 05:16:31.090008,6.2682,0.6133,-855.8452,230.4441,156.2834,22
20808,189.0,2023-05-05 05:16:34.110012,4.4718,0.3732,-175.3439,62.4372,32.8195,22
20908,489.0,2023-05-05 05:16:34.110012,5.2362,0.1964,-453.6675,161.5437,84.914,22
21008,789.0,2023-05-05 05:16:34.110012,5.8477,0.2046,-731.9912,260.6503,137.0084,22
21108,126.0,2023-05-05 05:16:37.120008,3.0576,0.4495,-113.252,50.7075,21.8797,22
21208,426.0,2023-05-05 05:16:37.120008,4.8158,0.2155,-382.8998,171.4398,73.9741,22
21308,726.0,2023-05-05 05:16:37.120008,4.9687,0.1861,-652.5475,292.172,126.0686,22
21408,1158.0,2023-05-05 05:16:37.120008,4.8922,0.0314,-1040.8402,466.0264,201.0846,22
21508,312.0,2023-05-05 05:16:40.130004,3.2105,0.2657,-269.6663,147.2712,54.1782,22
21608,612.0,2023-05-05 05:16:40.130004,4.6629,0.1879,-528.9609,288.8781,106.2727,22
21708,1086.0,2023-05-05 05:16:40.130004,4.4336,0.4998,-938.6462,512.6169,188.5819,22
21808,261.0,2023-05-05 05:16:43.150008,4.3953,0.2854,-215.1758,140.5926,45.3222,22
21908,561.0,2023-05-05 05:16:43.150008,3.8603,0.1966,-462.5042,302.1934,97.4166,22
22008,861.0,2023-05-05 05:16:43.150008,3.6309,0.4772,-709.8327,463.7941,149.5111,22
22108,186.0,2023-05-05 05:16:46.160004,1.5288,0.3734,-144.9709,111.9654,32.2986,22
22208,486.0,2023-05-05 05:16:46.160004,3.6309,0.2063,-378.7948,292.5548,84.393,22
22308,786.0,2023-05-05 05:16:46.160004,3.287,0.2383,-612.6188,473.1441,136.4875,22
22408,30.0,2023-05-05 05:16:49.170000,-1.2231,0.0287,-21.883,19.8493,5.2094,22
22508,342.0,2023-05-05 05:16:49.170000,2.1786,0.2045,-249.4666,226.2819,59.3877,22
22608,642.0,2023-05-05 05:16:49.170000,3.0576,0.1323,-468.297,424.7748,111.4821,22
22708,1086.0,2023-05-05 05:16:49.170000,2.5225,0.1649,-792.166,718.5443,188.5819,22
22808,270.0,2023-05-05 05:16:52.280004,1.6817,0.2436,-181.7828,194.0536,46.885,22
22908,570.0,2023-05-05 05:16:52.280004,2.599,0.2133,-383.7637,409.6687,98.9795,22
23008,870.0,2023-05-05 05:16:52.280004,2.2168,0.6544,-585.7447,625.2838,151.0739,22
23108,216.0,2023-05-05 05:16:55.290000,1.2231,0.2791,-132.7397,166.2207,37.508,22
23208,516.0,2023-05-05 05:16:55.290000,1.567,0.1533,-317.1005,397.0827,89.6025,22
23308,816.0,2023-05-05 05:16:55.290000,2.1786,0.4016,-501.4612,627.9448,141.6969,22
23408,177.0,2023-05-05 05:16:58.310004,0.1147,0.3655,-97.6751,144.3741,30.7357,22
23508,477.0,2023-05-05 05:16:58.310004,0.8408,0.1894,-263.2262,389.076,82.8302,22
23608,777.0,2023-05-05 05:16:58.310004,1.0702,0.3004,-428.7773,633.7779,134.9246,22
23708,141.0,2023-05-05 05:17:01.320000,-0.5733,0.4294,-68.4823,120.796,24.4844,22
23808,441.0,2023-05-05 05:17:01.320000,0.4204,0.2287,-214.1894,377.8089,76.5788,22
23908,741.0,2023-05-05 05:17:01.320000,-0.0764,0.3813,-359.8965,634.8218,128.6733,22
24008,114.0,2023-05-05 05:17:04.329996,0.1529,0.5,-47.4998,101.7246,19.7959,22
24108,414.0,2023-05-05 05:17:04.329996,0.3822,0.2451,-172.4993,369.4208,71.8903,22
24208,714.0,2023-05-05 05:17:04.329996,-0.344,0.2264,-297.4988,637.1171,123.9848,22
24308,102.0,2023-05-05 05:17:07.350000,0.0382,0.5181,-35.1949,94.0829,17.7121,22
24408,402.0,2023-05-05 05:17:07.350000,-0.4969,0.223,-138.7093,370.7975,69.8066,22
24508,702.0,2023-05-05 05:17:07.350000,-0.344,0.1659,-242.2237,647.512,121.901,22
24608,102.0,2023-05-05 05:17:10.359996,-0.2675,0.5227,-27.671,96.5639,17.7121,22
24708,402.0,2023-05-05 05:17:10.359996,-1.3759,0.2263,-109.0564,380.5755,69.8066,22
24808,702.0,2023-05-05 05:17:10.359996,-1.3377,0.2106,-190.4418,664.5871,121.901,22
24908,114.0,2023-05-05 05:17:13.380000,-0.8791,0.4956,-22.3058,110.0299,19.7959,22
25008,414.0,2023-05-05 05:17:13.380000,-1.8728,0.2466,-81.0054,399.5822,71.8903,22
25108,714.0,2023-05-05 05:17:13.380000,-1.5288,0.2964,-139.705,689.1344,123.9848,22
25208,120.0,2023-05-05 05:17:16.389996,-1.1848,0.4527,-14.2793,117.3111,20.8378,22
25308,420.0,2023-05-05 05:17:16.389996,-1.567,0.2108,-49.9776,410.5888,72.9322,22
25408,720.0,2023-05-05 05:17:16.389996,-2.5608,0.2023,-85.6758,703.8665,125.0267,22
25508,117.0,2023-05-05 05:17:19.399992,-1.2613,0.4899,-4.8451,115.1206,20.3168,22
25608,417.0,2023-05-05 05:17:19.399992,-2.943,0.1919,-17.2685,410.3016,72.4113,22
25708,717.0,2023-05-05 05:17:19.399992,-2.9812,0.2729,-29.6918,705.4826,124.5057,22
25808,93.0,2023-05-05 05:17:22.419996,-2.0257,0.5392,3.388,91.5244,16.1493,22
25908,393.0,2023-05-05 05:17:22.419996,-3.2487,0.1792,14.3172,386.7645,68.2437,22
26008,693.0,2023-05-05 05:17:22.419996,-3.8985,0.303,25.2464,682.0046,120.3382,22
26108,69.0,2023-05-05 05:17:25.429992,-8.4467,0.035,7.8573,67.4959,11.9817,22
26208,372.0,2023-05-05 05:17:25.429992,-3.3634,0.2332,42.3611,363.8911,64.5971,22
26308,672.0,2023-05-05 05:17:25.429992,-4.4336,0.1905,76.5233,657.3517,116.6916,22
26408,96.0,2023-05-05 05:17:28.449996,-2.6372,0.542,18.2985,92.7538,16.6702,22
26508,396.0,2023-05-05 05:17:28.449996,-3.5163,0.193,75.4812,382.6095,68.7647,22
26608,696.0,2023-05-05 05:17:28.449996,-5.2362,0.3101,132.6639,672.4651,120.8591,22
26708,144.0,2023-05-05 05:17:31.459992,-4.0514,0.4264,38.3268,136.5349,25.0053,22
26808,444.0,2023-05-05 05:17:31.459992,-4.4336,0.1763,118.1744,420.9827,77.0998,22
26908,744.0,2023-05-05 05:17:31.459992,-5.3509,0.4343,198.0219,705.4305,129.1942,22
27008,144.0,2023-05-05 05:17:34.469988,-3.9367,0.4456,48.9908,133.0813,25.0053,22
27108,444.0,2023-05-05 05:17:34.469988,-5.6566,0.174,151.0549,410.3341,77.0998,22
27208,744.0,2023-05-05 05:17:34.469988,-6.4975,0.6406,253.119,687.5868,129.1942,22
27308,165.0,2023-05-05 05:17:37.489992,-2.7519,0.4307,67.9779,147.5909,28.6519,22
27408,465.0,2023-05-05 05:17:37.489992,-6.3446,0.1789,191.574,415.938,80.7464,22
27508,765.0,2023-05-05 05:17:37.489992,-6.421,0.6193,315.1702,684.2851,132.8409,22
27608,180.0,2023-05-05 05:17:40.499988,-4.0131,0.4026,86.6426,154.6482,31.2567,22
27708,480.0,2023-05-05 05:17:40.499988,-6.1917,0.1946,231.047,412.3953,83.3511,22
27808,780.0,2023-05-05 05:17:40.499988,-7.5676,0.8867,375.4514,670.1423,135.4456,22
27908,240.0,2023-05-05 05:17:43.519992,-5.3509,0.2872,131.414,196.4523,41.6756,22
28008,540.0,2023-05-05 05:17:43.519992,-7.2237,0.2103,295.6816,442.0176,93.77,22
28108,999.0,2023-05-05 05:17:43.519992,-7.4912,0.0918,547.011,817.7326,173.4745,22
28208,282.0,2023-05-05 05:17:46.529988,-6.6504,0.2465,172.1985,217.8847,48.9688,22
28308,582.0,2023-05-05 05:17:46.529988,-6.1917,0.2408,355.3884,449.6769,101.0632,22
28408,1428.0,2023-05-05 05:17:46.529988,-4.3189,0.0193,871.9838,1103.331,247.9696,22
28508,306.0,2023-05-05 05:17:49.539984,-7.0326,0.2006,204.8662,221.0031,53.1363,22
28608,606.0,2023-05-05 05:17:49.539984,-6.9179,0.2247,405.7154,437.6728,105.2308,22
28708,48.0,2023-05-05 05:17:52.559988,-6.9561,0.1854,34.7679,32.0268,8.3351,22
28808,354.0,2023-05-05 05:17:52.559988,-6.8415,0.1897,256.4136,236.1977,61.4715,22
28908,654.0,2023-05-05 05:17:52.559988,-7.6059,0.3477,473.7132,436.3652,113.5659,22
29008,141.0,2023-05-05 05:17:55.569984,-4.5865,0.4705,109.2273,85.7375,24.4844,22
29108,441.0,2023-05-05 05:17:55.569984,-7.2619,0.2096,341.6257,268.1577,76.5788,22
29208,741.0,2023-05-05 05:17:55.569984,-7.2619,0.9348,574.0241,450.5779,128.6733,22
29308,231.0,2023-05-05 05:17:58.589988,-6.3828,0.3371,189.4817,125.8914,40.1127,22
29408,531.0,2023-05-05 05:17:58.589988,-7.109,0.2606,435.5619,289.3867,92.2072,22
29508,975.0,2023-05-05 05:17:58.589988,-7.9498,0.0206,799.7606,531.3597,169.307,22
29608,306.0,2023-05-05 05:18:01.599984,-5.542,0.2966,263.3634,146.4658,53.1363,22
29708,606.0,2023-05-05 05:18:01.599984,-7.8352,0.7476,521.5629,290.0598,105.2308,22
29808,156.0,2023-05-05 05:18:04.619988,-4.9687,0.4394,139.7528,63.8069,27.0891,22
29908,456.0,2023-05-05 05:18:04.619988,-8.141,0.2029,408.5083,186.5125,79.1836,22
30008,990.0,2023-05-05 05:18:04.619988,-8.5996,0.0606,886.8931,404.9285,171.9117,22
30108,354.0,2023-05-05 05:18:07.629984,-7.3765,0.1587,327.5767,119.2929,61.4715,22
30208,699.0,2023-05-05 05:18:07.629984,-7.797,0.2661,646.8251,235.5529,121.3801,22
30308,60.0,2023-05-05 05:18:13.659984,-7.9116,0.1236,58.0087,11.2442,10.4189,22
30408,429.0,2023-05-05 05:18:13.659984,-7.109,0.0791,414.7625,80.3963,74.4951,22
30508,729.0,2023-05-05 05:18:13.659984,-7.3765,0.3214,704.8062,136.6175,126.5895,22
30608,12.0,2023-05-05 05:18:16.670016,-0.1147,0.1043,11.7429,1.3276,2.0838,22
30708,324.0,2023-05-05 05:18:16.670016,-7.2237,0.2507,317.058,35.844,56.262,22
30808,624.0,2023-05-05 05:18:16.670016,-7.7205,0.6073,610.6303,69.0328,108.3565,22
30908,93.0,2023-05-05 05:18:19.689984,-5.9242,0.5644,91.5352,3.0845,16.1493,22
31008,393.0,2023-05-05 05:18:19.689984,-6.765,0.2295,386.8099,13.0346,68.2437,22
31108,693.0,2023-05-05 05:18:19.689984,-6.3064,0.3618,682.0846,22.9846,120.3382,22
31208,186.0,2023-05-05 05:18:22.700016,-7.1854,0.3009,182.9871,-8.2774,32.2986,22
31308,486.0,2023-05-05 05:18:22.700016,-6.5739,0.2867,478.1276,-21.628,84.393,22
31408,939.0,2023-05-05 05:18:22.700016,-7.1472,0.038,923.7898,-41.7875,163.0556,22
31508,288.0,2023-05-05 05:18:25.710012,-5.6566,0.3047,281.4375,-35.1547,50.0107,22
31608,588.0,2023-05-05 05:18:25.710012,-7.1472,0.4681,574.6016,-71.7741,102.1051,22
31708,69.0,2023-05-05 05:18:28.730016,-8.7143,0.0207,66.5519,-13.7217,11.9817,22
31808,372.0,2023-05-05 05:18:28.730016,-6.5357,0.2713,358.8015,-73.9777,64.5971,22
31908,672.0,2023-05-05 05:18:28.730016,-6.0388,0.5545,648.1575,-133.6372,116.6916,22
32008,192.0,2023-05-05 05:18:31.740012,-4.4718,0.3903,181.5937,-52.6891,33.3405,22
32108,492.0,2023-05-05 05:18:31.740012,-5.7713,0.3236,465.3339,-135.0159,85.4349,22
32208,48.0,2023-05-05 05:18:34.760016,-3.287,0.6048,44.2192,-16.709,8.3351,22
32308,354.0,2023-05-05 05:18:34.760016,-5.3509,0.2627,326.1163,-123.2291,61.4715,22
32408,654.0,2023-05-05 05:18:34.760016,-4.9687,0.4862,602.4861,-227.6605,113.5659,22
32508,159.0,2023-05-05 05:18:37.770012,-4.0896,0.4015,141.6585,-66.7199,27.6101,22
32608,459.0,2023-05-05 05:18:37.770012,-4.4336,0.2779,408.9388,-192.6064,79.7045,22
32708,759.0,2023-05-05 05:18:37.770012,-5.0451,0.5322,676.2191,-318.4929,131.799,22
32808,231.0,2023-05-05 05:18:40.780008,-3.5163,0.3381,197.5268,-112.8501,40.1127,22
32908,531.0,2023-05-05 05:18:40.780008,-4.3953,0.3684,454.055,-259.4087,92.2072,22
33008,15.0,2023-05-05 05:18:43.800012,-0.1911,0.1311,12.209,-8.316,2.6047,22
33108,327.0,2023-05-05 05:18:43.800012,-4.2042,0.2662,266.1568,-181.2877,56.783,22
33208,627.0,2023-05-05 05:18:43.800012,-3.7456,0.4637,510.3374,-347.6067,108.8774,22
33308,90.0,2023-05-05 05:18:46.810008,-3.2105,0.4902,69.0845,-55.5255,15.6283,22
33408,390.0,2023-05-05 05:18:46.810008,-3.2487,0.2798,299.3662,-240.6106,67.7228,22
33508,690.0,2023-05-05 05:18:46.810008,-2.8665,0.5317,529.648,-425.6957,119.8172,22
33608,81.0,2023-05-05 05:18:49.830012,-1.567,0.2116,58.0349,-54.7276,14.0655,22
33708,381.0,2023-05-05 05:18:49.830012,-2.9048,0.285,272.9791,-257.4224,66.16,22
33808,681.0,2023-05-05 05:18:49.830012,-2.5608,0.5424,487.9232,-460.1172,118.2544,22
33908,219.0,2023-05-05 05:18:52.930008,-2.4079,0.3796,144.3693,-160.2258,38.029,22
34008,519.0,2023-05-05 05:18:52.930008,-2.4843,0.2271,342.1354,-379.7132,90.1234,22
34108,24.0,2023-05-05 05:18:55.940004,-0.6115,0.1056,14.3883,-18.7512,4.1676,22
34208,333.0,2023-05-05 05:18:55.940004,-2.2168,0.3124,199.6378,-260.1731,57.8248,22
34308,633.0,2023-05-05 05:18:55.940004,-2.1403,0.2626,379.4917,-494.5632,109.9193,22
34408,117.0,2023-05-05 05:18:58.960008,-1.4524,0.5207,62.7041,-96.6666,20.3168,22
34508,417.0,2023-05-05 05:18:58.960008,-1.7964,0.3151,223.4837,-344.5296,72.4113,22
34608,717.0,2023-05-05 05:18:58.960008,-0.3822,0.5163,384.2634,-592.3926,124.5057,22
34708,192.0,2023-05-05 05:19:01.970004,-1.0702,0.4306,90.0776,-166.2481,33.3405,22
34808,492.0,2023-05-05 05:19:01.970004,-0.7644,0.2766,230.8239,-426.0108,85.4349,22
34908,1032.0,2023-05-05 05:19:01.970004,0.1911,0.1349,484.1671,-893.5837,179.2049,22
35008,270.0,2023-05-05 05:19:04.990008,-0.8026,0.3674,107.8536,-243.0419,46.885,22
35108,570.0,2023-05-05 05:19:04.990008,0.1911,0.2553,227.691,-513.0886,98.9795,22
35208,96.0,2023-05-05 05:19:08.000004,0.5733,0.5186,31.4186,-89.1682,16.6702,22
35308,396.0,2023-05-05 05:19:08.000004,-0.2675,0.2473,129.6017,-367.819,68.7647,22
35408,696.0,2023-05-05 05:19:08.000004,1.4524,0.7933,227.7848,-646.4698,120.8591,22
35508,147.0,2023-05-05 05:19:11.010000,1.1466,0.4789,37.1754,-139.9121,25.5263,22
35608,447.0,2023-05-05 05:19:11.010000,0.9173,0.2945,113.0437,-425.447,77.6207,22
35708,747.0,2023-05-05 05:19:11.010000,1.6053,0.4713,188.9119,-710.9819,129.7152,22
35808,141.0,2023-05-05 05:19:14.030004,1.7581,0.4659,24.9712,-136.5941,24.4844,22
35908,441.0,2023-05-05 05:19:14.030004,1.3759,0.2858,78.1013,-427.2199,76.5788,22
36008,741.0,2023-05-05 05:19:14.030004,2.255,0.3931,131.2314,-717.8457,128.6733,22
36108,99.0,2023-05-05 05:19:17.040000,2.3697,0.554,9.9034,-96.9917,17.1912,22
36208,399.0,2023-05-05 05:19:17.040000,2.1021,0.259,39.9136,-390.9059,69.2856,22
36308,699.0,2023-05-05 05:19:17.040000,2.5608,0.3801,69.9238,-684.8201,121.3801,22
36408,27.0,2023-05-05 05:19:20.060004,-1.3377,0.1439,0.6033,-26.583,4.6885,22
36508,339.0,2023-05-05 05:19:20.060004,1.9492,0.3014,7.5742,-333.7639,58.8667,22
36608,639.0,2023-05-05 05:19:20.060004,2.9812,0.2612,14.277,-629.1302,110.9612,22
36708,39.0,2023-05-05 05:19:23.070000,-2.9048,0.0227,-2.1507,-38.3472,6.7723,22
36808,351.0,2023-05-05 05:19:23.070000,2.6372,0.3082,-19.3559,-345.1252,60.9505,22
36908,651.0,2023-05-05 05:19:23.070000,3.6309,0.2803,-35.8994,-640.1039,113.045,22
37008,12.0,2023-05-05 05:19:26.079996,0.3058,0.1115,-1.5895,-11.7103,2.0838,22
37108,318.0,2023-05-05 05:19:26.079996,2.943,0.3201,-42.1228,-310.3231,55.2201,22
37208,618.0,2023-05-05 05:19:26.079996,3.4398,0.2676,-81.8613,-603.0807,107.3146,22
37308,1074.0,2023-05-05 05:19:26.079996,5.8095,0.1817,-142.2638,-1048.0723,186.4981,22
37408,255.0,2023-05-05 05:19:29.089992,3.7456,0.3618,-53.3262,-245.3988,44.2803,22
37508,555.0,2023-05-05 05:19:29.089992,3.5927,0.2707,-116.0628,-534.1033,96.3747,22
37608,1065.0,2023-05-05 05:19:29.089992,6.0388,0.1391,-222.7151,-1024.9009,184.9353,22
37708,261.0,2023-05-05 05:19:32.109996,4.2425,0.3622,-74.2053,-246.0904,45.3222,22
37808,561.0,2023-05-05 05:19:32.109996,5.2362,0.247,-159.4988,-528.9529,97.4166,22
37908,24.0,2023-05-05 05:19:35.119992,-0.4586,0.1192,-8.5856,-22.0209,4.1676,22
38008,333.0,2023-05-05 05:19:35.119992,4.8922,0.2979,-119.125,-305.5397,57.8248,22
38108,633.0,2023-05-05 05:19:35.119992,6.1153,0.4881,-226.4448,-580.8008,109.9193,22
38208,42.0,2023-05-05 05:19:38.139996,-3.1723,0.1178,-18.0215,-37.2295,7.2932,22
38308,351.0,2023-05-05 05:19:38.139996,5.8095,0.2921,-150.6082,-311.1321,60.9505,22
38408,651.0,2023-05-05 05:19:38.139996,6.3064,0.2992,-279.3331,-577.0571,113.045,22
38508,48.0,2023-05-05 05:19:41.149992,-5.4273,0.3112,-23.8921,-40.7884,8.3351,22
38608,363.0,2023-05-05 05:19:41.149992,6.5739,0.2943,-180.6843,-308.4621,63.0343,22
38708,663.0,2023-05-05 05:19:41.149992,6.6121,0.3261,-330.0101,-563.3895,115.1287,22
38808,69.0,2023-05-05 05:19:44.169996,-8.4467,0.0271,-38.8686,-55.7375,11.9817,22
38908,372.0,2023-05-05 05:19:44.169996,6.0006,0.2938,-209.5523,-300.498,64.5971,22
39008,672.0,2023-05-05 05:19:44.169996,6.6504,0.3816,-378.5461,-542.8351,116.6916,22
39108,123.0,2023-05-05 05:19:47.179992,5.3126,0.4826,-76.9021,-93.5888,21.3587,22
39208,423.0,2023-05-05 05:19:47.179992,5.8859,0.251,-264.4682,-321.8543,73.4532,22
39308,723.0,2023-05-05 05:19:47.179992,7.5676,0.5315,-452.0343,-550.1198,125.5476,22
39408,114.0,2023-05-05 05:19:50.189988,5.2362,0.5111,-77.8892,-80.8541,19.7959,22
39508,414.0,2023-05-05 05:19:50.189988,6.8797,0.2638,-282.8609,-293.6281,71.8903,22
39608,714.0,2023-05-05 05:19:50.189988,7.7587,0.4437,-487.8326,-506.4021,123.9848,22
39708,81.0,2023-05-05 05:19:53.209992,-1.2613,0.1762,-59.6976,-52.9089,14.0655,22
39808,381.0,2023-05-05 05:19:53.209992,6.4975,0.2456,-280.7999,-248.868,66.16,22
39908,681.0,2023-05-05 05:19:53.209992,8.1027,0.3567,-501.9022,-444.827,118.2544,22
40008,18.0,2023-05-05 05:19:56.219988,0.2293,0.1256,-14.1533,-10.673,3.1257,22
40108,327.0,2023-05-05 05:19:56.219988,6.9943,0.2685,-257.1186,-193.8935,56.783,22
40208,627.0,2023-05-05 05:19:56.219988,7.8734,0.3462,-493.0073,-371.7775,108.8774,22
40308,1083.0,2023-05-05 05:19:56.219988,9.02,0.9369,-851.558,-642.1612,188.061,22
40408,231.0,2023-05-05 05:19:59.239992,7.1472,0.3241,-191.8636,-122.2306,40.1127,22
40508,531.0,2023-05-05 05:19:59.239992,8.1792,0.2506,-441.0371,-280.9717,92.2072,22
40608,831.0,2023-05-05 05:19:59.239992,8.1792,0.8809,-690.2107,-439.7127,144.3016,22
40708,219.0,2023-05-05 05:20:02.249988,7.1854,0.354,-190.4809,-101.1526,38.029,22
40808,519.0,2023-05-05 05:20:02.249988,8.3321,0.8539,-451.4135,-239.7177,90.1234,22
40908,948.0,2023-05-05 05:20:02.249988,9.2111,0.9697,-824.5473,-437.8659,164.6185,22
41008,207.0,2023-05-05 05:20:05.269992,7.3383,0.3453,-187.0325,-81.0913,35.9452,22
41108,507.0,2023-05-05 05:20:05.269992,8.2174,0.343,-458.0941,-198.6148,88.0396,22
41208,807.0,2023-05-05 05:20:05.269992,8.5232,0.6429,-729.1557,-316.1384,140.1341,22
41308,243.0,2023-05-05 05:20:08.279988,7.2237,0.3133,-226.379,-77.5951,42.1965,22
41408,543.0,2023-05-05 05:20:08.279988,7.2237,0.266,-505.8592,-173.3916,94.291,22
41508,1098.0,2023-05-05 05:20:08.279988,8.4467,0.6211,-1022.8977,-350.6151,190.6657,22
41608,258.0,2023-05-05 05:20:11.289984,5.2744,0.3223,-246.109,-63.1443,44.8012,22
41708,558.0,2023-05-05 05:20:11.289984,7.5676,0.2521,-532.2823,-136.5678,96.8957,22
41808,1065.0,2023-05-05 05:20:11.289984,7.7587,0.5284,-1015.9151,-260.6537,184.9353,22
41908,249.0,2023-05-05 05:20:14.309988,4.5865,0.3139,-241.5804,-42.0756,43.2384,22
42008,549.0,2023-05-05 05:20:14.309988,7.109,0.1944,-532.6411,-92.7692,95.3328,22
