,distance,time,radial_velocity,obs_signal,x,y,z,time_step
7997,51.0,2023-05-05 00:17:42.910008,-6.077,0.3256540000000001,40.28504913821604,29.994750695139857,8.856057061013447,0
7998,54.0,2023-05-05 00:17:42.910008,-7.3383,0.24091700000000005,42.65475791105227,31.759147794853966,9.377001594014239,0
7999,57.0,2023-05-05 00:17:42.910008,-8.1027,0.12918600000000002,45.02446668388851,33.523544894568076,9.897946127015029,0
8000,60.0,2023-05-05 00:17:42.910008,-8.4467,0.043949999999999934,47.39417545672475,35.287941994282185,10.418890660015819,0
8001,78.0,2023-05-05 00:17:42.910008,-0.8026,0.03937600000000008,61.612428093742174,45.87432459256684,13.544557858020566,0
8002,81.0,2023-05-05 00:17:42.910008,-1.5288,0.26381999999999994,63.982136866578415,47.63872169228095,14.065502391021356,0
8003,84.0,2023-05-05 00:17:42.910008,-1.8728,0.39424499999999996,66.35184563941465,49.403118791995055,14.586446924022148,0
8004,87.0,2023-05-05 00:17:42.910008,-1.6817,0.469139,68.7215544122509,51.16751589170917,15.107391457022938,0
8005,90.0,2023-05-05 00:17:42.910008,-1.7581,0.691427,71.09126318508713,52.931912991423275,15.62833599002373,0
8006,93.0,2023-05-05 00:17:42.910008,-1.9492,0.7656229999999999,73.46097195792336,54.69631009113739,16.149280523024522,0
8007,96.0,2023-05-05 00:17:42.910008,-1.9875,0.747004,75.8306807307596,56.460707190851494,16.670225056025313,0
8008,99.0,2023-05-05 00:17:42.910008,-1.9492,0.7215609999999999,78.20038950359584,58.22510429056561,17.191169589026103,0
8009,102.0,2023-05-05 00:17:42.910008,-1.8346,0.70391,80.57009827643208,59.98950139027971,17.712114122026893,0
8010,105.0,2023-05-05 00:17:42.910008,-1.7581,0.6863950000000001,82.93980704926831,61.75389848999382,18.233058655027683,0
8011,108.0,2023-05-05 00:17:42.910008,-1.6817,0.6667050000000001,85.30951582210454,63.51829558970793,18.754003188028477,0
8012,111.0,2023-05-05 00:17:42.910008,-1.6053,0.6514439999999999,87.67922459494079,65.28269268942205,19.274947721029267,0
8013,114.0,2023-05-05 00:17:42.910008,-1.5288,0.6286050000000001,90.04893336777702,67.04708978913615,19.795892254030058,0
8014,117.0,2023-05-05 00:17:42.910008,-1.4524,0.608687,92.41864214061326,68.81148688885025,20.316836787030848,0
8015,120.0,2023-05-05 00:17:42.910008,-1.3377,0.5931949999999999,94.7883509134495,70.57588398856437,20.837781320031638,0
8016,123.0,2023-05-05 00:17:42.910008,-1.2995,0.575971,97.15805968628574,72.34028108827847,21.358725853032432,0
8017,126.0,2023-05-05 00:17:42.910008,-1.2613,0.568497,99.52776845912197,74.10467818799259,21.879670386033222,0
8018,129.0,2023-05-05 00:17:42.910008,-1.1848,0.558251,101.8974772319582,75.86907528770669,22.400614919034012,0
8019,132.0,2023-05-05 00:17:42.910008,-1.1466,0.5480389999999999,104.26718600479445,77.63347238742081,22.921559452034803,0
8020,135.0,2023-05-05 00:17:42.910008,-1.1084,0.535526,106.63689477763069,79.39786948713491,23.442503985035593,0
8021,138.0,2023-05-05 00:17:42.910008,-1.0702,0.5220130000000001,109.00660355046692,81.16226658684901,23.963448518036387,0
8022,141.0,2023-05-05 00:17:42.910008,-0.9937,0.5094000000000001,111.37631232330317,82.92666368656315,24.484393051037177,0
8023,144.0,2023-05-05 00:17:42.910008,-0.9937,0.497746,113.7460210961394,84.69106078627725,25.005337584037967,0
